Site_ID,Site_Name,Country,Latitude,Longitude,Phytogeographic_Zone,Phytogeographic_Zone1,Temperature_Humidity,Subregion,Lab_ID,CRA,Error,d13C,Material,Species,Context,Site_Function,Period,Culture,Comments,Classes,Reliability_Class,Exclusion_Reason,Reliability_SPD,Reliability_Aoristic,References,Radon_B,PPND,CalPal,CONTEXT,NERD,p3k14C,
94,Biq'at ‘Uvda 9 ,Israel,29.95200,34.97380,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-899B,4520,60,-23.5,Charcoal,Unspecified,Site 9 ; Locus 902,Habitation,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  Avner et al. 1994 Avner & Carmi 2001,,,,,X,,
94,Biq'at ‘Uvda 9 ,Israel,29.95200,34.97380,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-899A,4530,50,-16.7,Charcoal,Unspecified,Site 9 ; Locus 964,Habitation,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  Avner et al. 1994 Avner & Carmi 2001,,,,,X,,
95,Biq'at ‘Uvda 9 ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-714A,4070,100,-13.7,Eggshell or Charcoal?,Ostrich?,Residential site ; Site 9 ; ,Habitation,Early Bronze Age,EBA,Carmi 1987: Unspecified Charcoal?,TSLor TIA,Outlier #2c,Eggshell due to d13C?,No,No,Carmi 1987  Avner et al. 1994 Avner & Carmi 2001,,,,,X,,
95,Biq'at ‘Uvda 9 ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-760D,7960,200,,Unspecified,Unspecified,Site 9 ; ,,Pottery Neolithic,PN,,Unspecified,Outlier #2c,Unspecified material,No,No,Avner et al. 1994,,,,,X,X,
95,Biq'at ‘Uvda 9 ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-864B,4440,180,-23.2,Charcoal,Unspecified,Site 9 ; Locus 924,Habitation,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  Avner et al. 1994 Avner & Carmi 2001,,,,,X,,
95,Biq'at ‘Uvda 9 ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-864C,2740,90,-20.6,Charcoal,Unspecified,Site 9 ; Locus 903,Habitation,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  ,,,,,X,,
95,Biq'at ‘Uvda 9 ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-864A,4310,100,-16.7,Charcoal,Unspecified,Site 9 ; Locus 912,Habitation,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  Avner et al. 1994 Avner & Carmi 2001,,,,,X,,
95,Biq'at ‘Uvda 9 (124/XVII) ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-670D,7960,200,,Charcoal,Unspecified,Unspecified ,Upright standing stone,Pottery Neolithic / Chalcolithic,PN or Chalcolithic?,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Clare 2010; Avner et al. 1994,,,,X,X,X,
95,Biq'at ‘Uvda 9 (124/XVII) ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3646,6960,70,,Charcoal,Unspecified,Unspecified ,Upright standing stone,Pottery Neolithic / Chalcolithic,PN or Chalcolithic?,Ha-Parsa points,TIA,Class 3b,Inbuilt-age,Yes,Yes,Clare 2010; Avner et al. 1994,,,,X,X,X,
95,Biq'at ‘Uvda 9 (124/XVII) ,Israel,29.96656,34.96942,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-3369,4130,90,,Charcoal,Unspecified,Unspecified ,Upright standing stone,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Avner & Carmi 2001  ,,,,,X,,
96,Biq'at ‘Uvda 96/III ,Israel,30.00431,34.93288,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-648B,4250,50,,Charcoal,Unspecified,Unspecified ,Threshing floor,Early Bronze Age,EBA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Avner & Carmi 2001  ,,,,,X,,
97,Biq'at ‘Uvda C ,Israel,29.95384,34.90408,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-,6400,200,,Charcoal,Unspecified,"Site C, temple courtyard ; Basin 616 ; ",Temple courtyard,Pottery Neolithic,PN,,TIA,Outlier #2a,Unspecified LAB ID,No,No,Yogev 1983; Weinstein 1984,,,,,,,
97,Biq'at ‘Uvda C ,Israel,29.95384,34.90408,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RT-,6560,90,,Charcoal,Unspecified,"Site C, temple courtyard ; Basin 615 ; ",Temple courtyard,Pottery Neolithic,PN,,TIA,Outlier #2a,Unspecified LAB ID,No,No,Yogev 1983; Weinstein 1984,,,,,,,
98,Bir es-Safadi,Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,M-864 (C),5120,350,,"Wood, burned",Terebinth?,"Loc 325, silo ; ",Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,No,No,Flohr et al. 2016,,,,X,,,
98,Bir es-Safadi,Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,M-864 (B),5270,300,,"Wood, burned",Terebinth?,"Loc 318, fireplace ; ",Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,No,No,Flohr et al. 2016,,,,X,X,,
98,Bir es-Safadi,Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,M-864 (A),5420,350,,"Wood, burned",Terebinth?,"Loc 309, fl ; ",Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,No,No,Flohr et al. 2016,,,,X,,,
98,Bir es-Safadi,Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,RT-862C,5220,105,,Charcoal,Unspecified,"L.160, in system L.144, subterr room  ",Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Carmi and Segal 1992; Garfinkel 1999,,,,,X,,
98,Bir es-Safadi (Bir Safadi),Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Ly-3904,5170,110,,Charcoal,Unspecified,loc 721  ,Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Lovell 2001,,,X,,,,
98,Bir es-Safadi (Bir Safadi),Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Ly-3905,5190,100,,Charcoal,Unspecified,loc 528  ,Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Garfinkel 1999,,,X,,,,
98,Bir es-Safadi (Bir Safadi),Israel,31.24000,34.78000,Irano-Turanian,Irano-Turanian,Semiarid,Negev,Ly-3906,5190,100,,Charcoal,Unspecified,Unspecified ,Settlement,Chalcolithic,Chalcolithic,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Garfinkel 1999,,,X,,X,,
99,Boker A,Israel,30.87361,34.79306,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-578,37920,2810,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
99,Boker A,Israel,30.87361,34.79306,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-187,0,0,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,>33400,TIA,Outlier #2a,Unspecified CRA / error,No,No,Marks 1977; Goring-Morris and Cohern 2005; Weinstein 1984,,,,,,X,
99,Boker A,Israel,30.87361,34.79306,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-260,33420,0,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Outlier #2a,Unspecified error value,No,No,Marks 1977; Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-227,26950,520,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,Unknown site in database,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1977; Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-565,24630,390,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-566,25250,345,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-186,25610,640,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1977; Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-228,26030,600,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1977; Weinstein 1984,,,,,,X,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-229,26600,500,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1977; Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-188,27450,1130,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1977; Weinstein 1984,,,,,,,
100,Boker BE,Israel,30.86642,34.81433,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-288,26030,600,,charcoal,Unspecified,Unspecified ,,Paleolithic,Paleolithic,,TIA,Class 3b,Inbuilt-age,Yes,No,Marks 1976,,,,X,,,
101,Boker Tachtit,Israel,30.85139,34.78884,Irano-Turanian,Irano-Turanian,Semiarid,Negev,GX-3642,0,0,,Charcoal,Unspecified,Firepit  ,,Middle Paleolithic,Middle Paleolithic,>35000,TIA,Outlier #2a,Unspecified CRA / error,No,No,Marks 1977; Weinstein 1984,,,,,,,
101,Boker Tachtit,Israel,30.85139,34.78884,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-184,0,0,,Charcoal,Unspecified,Firepit  ,,Middle Paleolithic,Middle Paleolithic,>45620,TIA,Outlier #2a,Unspecified CRA / error,No,No,Marks 1977; Weinstein 1984,,,,,,,
101,Boker Tachtit,Israel,30.85139,34.78884,Irano-Turanian,Irano-Turanian,Semiarid,Negev,SMU-579,35055,4100,,Charcoal,Unspecified,Unspecified ,,Upper Paleolithic,Upper Paleolithic,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Weinstein 1984,,,,,,X,
102,Burqu ,Jordan,31.95000,37.20000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2807,144,0,,Charcoal ,Unspecified,Unspecified ,settlement,Pre-Pottery Neolithic / Pottery Neolithic,PPN / PN,,TIA,Outlier #2a,Unspecified error value,No,No,Housley 1994; Banadora,,,,,,,
102,Burqu 27,Jordan,31.95000,37.20000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2764,7270,80,-13.8,Charcoal ,Charcoalenopodiaceae,interior hearth ; phase 2 ; B.27132 ; ,settlement,Pre-Pottery Neolithic / Pottery Neolithic,PPN / PN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Martin 1999; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
102,Burqu 27,Jordan,31.95000,37.20000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2765,7350,80,-13.6,Charcoal ,Unspecified,CH in pits cut into bedrock ; phase 1 ; B.27141 ; ,settlement,Pottery Neolithic,PN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
102,Burqu 27,Jordan,31.95000,37.20000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2766,7390,80,-12.5,Charcoal ,Charcoalenopodiaceae,CH in pits cut into bedrock ; phase 1 ; B.27142 ; ,settlement,Pre-Pottery Neolithic / Pottery Neolithic,PPN / PN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
102,Burqu 3,Jordan,31.95000,37.20000,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2808,6900,100,-11.9,Charcoal ,Unspecified,"pit filled with rubble in ashy matrix ; later occupation at site ; cut from top levels of phase 3  ; F11 (03158),  ; B.03158 ; ",settlement,Pottery Neolithic,PN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
103,Burqu 35,Jordan,32.61740,37.96660,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2768,8140,90,-10.8,Charcoal ,Charcoalenopodiaceae,occupation surface 35208 was cut into ; phase 2 ; B.35207 ; ,settlement,Pottery Neolithic,PN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
103,Burqu 35,Jordan,32.61740,37.96660,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2770,8270,80,-11.2,Charcoal ,Charcoalenopodiaceae,base of fill of pit cut through gravel surface ; phase 2 ; B.35112 ; ,settlement,Pottery Neolithic,PN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
103,Burqu 35,Jordan,32.61740,37.96660,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,OxA-2769,8180,80,-12.2,Charcoal ,Charcoalenopodiaceae,hearth cut into compact gravel occupation surface ; phase 2 ; B.35208 ; ,settlement,Pottery Neolithic,PN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Flohr et al. 2016; Hedges et al. 1992; Housley 1994; Betts et al. 2013,,,X,X,X,X,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-,960,160,,Organic inclusions in mortar,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Weinstein 1984; Kedar & Kaufman 1975,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-878,1050,80,,"organic matter, oily",Unidentified,Unspecified ,Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-942A,1100,200,-25.5,"Textile, rope",Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2837,1155,40,-23.2,Wood,Unspecified,"Area I4, L 643, B 0363 ",Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-836E,1190,80,-24,Charcoal,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-1221,1210,45,-23.9,Wood,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,,X,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2430,1245,40,-23.1,Charcoal,Cupressus sempervirens (Cypress),"Area TPS, L 040, B 0112 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2729,1295,25,-23.5,Charcoal,Cedrus libani (Cedar of Lebanon),"Area 16, L 147 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2730,1325,25,-23.1,Charcoal,Cedrus libani (Cedar of Lebanon),"Area 16, L 179 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-836D,1430,80,-23.6,Charcoal,Unspecified,"Area Z, b2001 ; ",Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2631,1445,40,-24,Wood,Cedrus libani (Cedar of Lebanon),"Area TN, L 002, B 0018 ; 2.4 m bsl ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2653,1515,25,-23.8,Wood,Pinus halepensis (Aleppo Pine),"Area TN2, L 002 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2652,1515,40,-22,Wooden board,Pinus sp.,"Area TN2, L 003, B 0002 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2650,1520,40,-25.6,"Wood, worked",Unspecified,"Area SW, L 004, B 0013 ; ",Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2654,1575,40,-23.8,"Wood, worked",Unspecified,"Area SW, L 001, B 0001 ; ",Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-809,1630,130,-25.4,"Textile, rope",Unspecified,"Area Y2, b 7004 ; ",Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,X,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2651,1645,40,-24.8,Wooden board,Quercus sp. ,"Area TN2, L 002, B 0003 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2126,1660,60,-21.9,Organic matter (mortar),Unspecified,Area 16 ; ,Settlement,Historical period,Historical period,,TSL,Class 1b,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2585,1910,25,-22.2,Wood,Cedrus libani (Cedar of Lebanon),"7.6 , bsl  ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2338,1920,40,-22.9,Charcoal,Pistacia palaestina (Terebinth),"Area CC08, L 027, B 001 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2792,1955,40,-22.6,Wood,Cupressus sempervirens (Cypress),Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-942B,1960,50,-25.3,Wood,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,X,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2791,1995,40,-21.6,Wood,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2790,2000,40,-13.5,Rope,Unspecified,Unspecified ,Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-836C,2010,100,-24.8,Charcoal,Unspecified,"Area J3, L327, b 8024 ; ",Settlement,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi & Segal 1992; Raban 1989  ,,,,,X,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2789,2055,40,-13.9,Wood,Quercus sp. ,Unspecified ,Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,UCR-276,240,150,,Bone,Human,Unspecified ,Settlement,Historical period,Historical period,,TSL,Outlier #1c,Error value > 10% CRA,No,No,Weinstein 1984,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-836A,2100,120,,Shell,Unspecified,L 225 ; ,Settlement,Historical period,Historical period,,Shell,Outlier #3a,Unknown reservoir,No,No,Carmi & Segal 1992; Raban 1989  ,,,,,,,
104,Caesarea,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2265,11865,40,-24.4,Charcoal,Olea europaea,"Area 17, L 347, B 0506 ; ",Settlement,Historical period,Historical period,,TIA,Outlier #1b,Intrusive material,No,No,Segal & Carmi 2004,,,,,,,
104,Caesarea harbour,Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-631B,1970,70,-25.8,Wood,Unspecified,Wood from frames used in construction of harbour ; ,Harbor site,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi 1987  ,,,,,,,
104,Caesarea Harbour (Anastasius),Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-609,1470,50,,Wood,Unspecified,"Wood from craddle, used to lower construction stones ; ",Harbor site,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi 1987  ,,,,,,,
104,Caesarea Harbour/ship (Herodian),Israel,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-631A,2210,190,-26.4,Wood (beam),Unspecified,"Entrance to harbour, from quay or ship ; ",Harbor site,Historical period,Historical period,,TIA,Class 3b,Inbuilt-age,Yes,No,Carmi 1987  ,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-1768,845,45,-22.5,Charcoal,Quercus calliprinos (Kremes Oak),"Dirt layer above floor ; Area 110, Locus 304, Basket 12 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2034,875,45,-24,Wood,Quercus sp. (European Oak),"Well ; Area 16, Locus 121, Basket 1191 (S of Locus 125) ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2026,895,45,-23,Charcoal,Cedrus libani (Cedar of Lebanon),"Floor of a silo ; Area 16, Locus 142, Basket 1203 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2032,980,45,-25.4,Wood,Quercus sp. (European Oak),"Well ; Area 16, Locus 187, Basket 1438 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-1772,995,45,-23.1,Charcoal,Pinus bruntia (Calabrian Pine),"Garbage pit ; Area 16, Locus 726, Basket 233 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-1766,1075,55,-23.3,Wood,Quercus sp. (European Oak),"Sand layer ; Area 16, Locus 711, Basket 255 ; ",Settlement,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
104,Caesarea Maritima,Israel ,32.50000,34.89167,Mediterranean,Mediterranean,Mesic,CoastalPlain,RT-2027,1100,45,-21.5,Stones,Olea europaea,"Channel ; Area 16, Locus 125, Basket 1248 ; ",Settlement,Historical period,Historical period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Carmi & Segal 1992; Segal & Carmi 1996,,,,,,,
